mode,Mathematics_10th,Science_10th,Social_Science_10th,English_10th,Hindi_10th,Computer_Applications_10th,Mathematics_12th,Physics_12th,Chemistry_12th,English_12th,Computer_Science_12th,Biology_12th,Accountancy_12th,Business_Studies_12th,Economics_12th,Hindi_12th,Data_Structures,Operating_Systems,Database_Management,Machine_Learning,Artificial_Intelligence,Cloud_Computing,Cyber_Security,Financial_Accounting,Corporate_Laws,Business_Statistics,Macroeconomics,Cost_Accounting,Corporate_Finance,Auditing,Marketing_Management,Human_Resource_Management,Python,Java,C_plus_plus,JavaScript,SQL,Communication,Leadership,Problem_Solving,Critical_Thinking,Team_Work,label
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,67,79,94,60,43,56,0,0,0,0,0,0,0,0,0,56,48,79,35,72,36,63,89,59,75,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,53,43,90,92,88,62,0,0,0,0,0,0,0,0,0,56,89,54,69,77,42,54,74,85,67,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,69,50,69,56,96,40,0,0,0,0,0,0,0,0,0,70,41,63,61,44,79,67,41,38,41,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,84,63,99,58,96,92,0,0,0,0,0,0,0,0,0,52,84,35,35,82,46,99,53,51,54,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,60,99,76,59,63,96,0,0,0,0,0,0,0,0,0,51,49,71,38,91,65,92,71,52,64,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,72,83,96,79,82,61,0,0,0,0,0,0,0,0,0,85,55,98,54,84,92,82,84,74,88,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,88,99,84,73,71,62,0,0,0,0,0,0,0,0,0,56,63,52,39,68,66,95,57,72,66,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,54,79,67,96,73,52,0,0,0,0,0,0,0,0,0,46,76,49,77,66,57,34,54,73,61,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,90,64,66,100,94,41,0,0,0,0,0,0,0,0,0,85,98,49,62,90,43,75,90,71,83,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,51,96,46,85,48,0,0,0,0,0,0,0,0,0,56,73,76,43,52,42,83,95,58,47,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,92,54,80,48,66,87,0,0,0,0,0,0,0,0,0,46,44,67,63,70,55,90,43,73,34,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,91,42,89,93,45,83,0,0,0,0,0,0,0,0,0,45,75,42,56,52,84,98,68,53,55,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,42,53,52,85,64,92,0,0,0,0,0,0,0,0,0,54,41,34,73,86,40,88,61,52,55,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,86,70,67,80,89,50,0,0,0,0,0,0,0,0,0,78,30,53,57,72,84,66,32,59,31,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,40,70,84,75,67,71,0,0,0,0,0,0,0,0,0,80,57,97,43,45,67,88,64,79,45,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,63,61,47,71,94,98,0,0,0,0,0,0,0,0,0,71,96,80,57,87,56,72,56,55,51,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,72,67,91,96,99,74,0,0,0,0,0,0,0,0,0,77,99,64,57,38,41,79,50,38,37,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,93,69,53,90,79,99,0,0,0,0,0,0,0,0,0,81,76,67,55,40,32,73,75,86,93,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,76,66,42,75,98,80,0,0,0,0,0,0,0,0,0,99,72,100,79,87,54,72,96,68,56,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,62,85,95,99,75,0,0,0,0,0,0,0,0,0,85,35,84,47,30,95,43,100,35,64,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,47,91,59,87,46,58,0,0,0,0,0,0,0,0,0,30,75,37,74,31,40,60,64,91,64,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,51,50,91,66,59,68,0,0,0,0,0,0,0,0,0,47,70,64,58,52,66,73,57,80,31,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,63,83,55,99,76,0,0,0,0,0,0,0,0,0,81,97,73,53,87,85,94,52,32,42,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,99,56,96,50,89,89,0,0,0,0,0,0,0,0,0,98,35,92,30,50,31,89,31,85,61,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,81,53,55,47,68,43,0,0,0,0,0,0,0,0,0,47,74,56,60,93,90,30,98,79,36,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,63,52,69,45,71,48,0,0,0,0,0,0,0,0,0,34,44,71,59,60,59,33,30,55,53,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,44,52,99,97,55,44,0,0,0,0,0,0,0,0,0,42,75,41,83,94,59,67,99,68,50,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,93,79,41,53,81,81,0,0,0,0,0,0,0,0,0,69,45,61,39,75,78,73,55,78,85,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,99,59,60,50,51,72,0,0,0,0,0,0,0,0,0,47,57,47,71,57,69,95,71,53,87,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,60,75,55,81,54,62,0,0,0,0,0,0,0,0,0,52,45,93,30,79,67,30,85,66,41,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,59,56,69,72,53,40,0,0,0,0,0,0,0,0,0,87,72,31,43,81,55,48,93,32,54,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,78,80,65,52,92,99,0,0,0,0,0,0,0,0,0,82,68,51,89,49,39,53,81,63,70,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,70,82,59,64,70,80,0,0,0,0,0,0,0,0,0,53,79,95,82,54,30,41,59,56,58,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46,93,68,40,50,81,0,0,0,0,0,0,0,0,0,83,91,45,79,39,67,66,42,99,75,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,53,74,58,77,100,60,0,0,0,0,0,0,0,0,0,49,80,33,83,95,53,50,94,88,70,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,83,99,63,79,50,79,0,0,0,0,0,0,0,0,0,54,50,73,87,97,35,100,94,72,35,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,70,87,93,92,86,88,0,0,0,0,0,0,0,0,0,39,40,53,36,47,90,57,33,47,59,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,46,84,83,48,77,80,0,0,0,0,0,0,0,0,0,49,34,89,49,48,55,35,56,61,77,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,47,55,80,88,79,77,0,0,0,0,0,0,0,0,0,93,90,61,99,88,50,86,100,89,79,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,51,48,77,89,64,91,0,0,0,0,0,0,0,0,0,82,72,43,68,62,63,95,78,73,88,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,94,75,80,59,91,0,0,0,0,0,0,0,0,0,45,94,86,48,36,52,95,40,38,56,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,97,45,77,85,75,47,0,0,0,0,0,0,0,0,0,39,86,82,61,54,32,73,30,88,65,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,92,93,77,50,76,75,0,0,0,0,0,0,0,0,0,30,48,96,65,63,44,82,41,78,57,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,61,95,47,100,97,81,0,0,0,0,0,0,0,0,0,84,59,46,60,94,43,55,92,31,70,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,94,86,61,78,57,47,0,0,0,0,0,0,0,0,0,71,46,76,98,56,97,74,40,85,59,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,67,66,92,72,57,91,0,0,0,0,0,0,0,0,0,91,43,54,51,37,42,37,52,42,73,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,63,73,45,98,47,92,0,0,0,0,0,0,0,0,0,36,42,66,79,35,46,54,77,61,73,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,74,47,94,48,84,0,0,0,0,0,0,0,0,0,61,73,84,59,40,81,93,78,80,36,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,57,95,69,72,89,83,0,0,0,0,0,0,0,0,0,88,41,99,39,55,98,59,69,93,86,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,54,40,80,75,41,51,0,0,0,0,0,0,0,0,0,96,51,42,57,44,40,68,95,52,69,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,64,76,69,74,80,0,0,0,0,0,0,0,0,0,67,48,71,82,58,68,32,32,41,87,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,79,63,45,82,45,52,0,0,0,0,0,0,0,0,0,35,57,33,86,79,79,39,91,30,79,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,90,84,74,83,98,48,0,0,0,0,0,0,0,0,0,33,96,92,46,97,69,96,39,95,43,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,63,68,49,94,99,0,0,0,0,0,0,0,0,0,69,93,89,51,40,58,82,55,81,49,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,98,58,100,47,70,87,0,0,0,0,0,0,0,0,0,50,54,38,33,38,86,37,79,84,97,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,76,53,93,62,72,100,0,0,0,0,0,0,0,0,0,62,36,69,91,35,76,88,41,50,83,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,65,64,66,69,46,61,0,0,0,0,0,0,0,0,0,88,44,40,45,47,34,93,32,43,96,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,67,71,80,77,91,51,0,0,0,0,0,0,0,0,0,82,53,76,73,47,74,88,83,40,74,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,91,80,72,81,56,74,0,0,0,0,0,0,0,0,0,36,96,83,38,94,85,96,54,31,62,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,53,48,92,95,47,84,0,0,0,0,0,0,0,0,0,30,38,60,58,99,57,31,31,65,30,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,97,82,76,82,93,41,0,0,0,0,0,0,0,0,0,43,68,35,73,85,72,30,48,75,87,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,83,98,69,87,78,0,0,0,0,0,0,0,0,0,30,64,80,54,80,38,44,96,54,96,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,45,66,84,52,64,0,0,0,0,0,0,0,0,0,86,90,38,88,88,70,53,82,68,53,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,74,74,86,45,82,80,0,0,0,0,0,0,0,0,0,63,42,47,63,71,50,86,90,34,76,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,56,58,93,92,74,45,0,0,0,0,0,0,0,0,0,99,98,98,79,86,96,77,33,42,58,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,85,45,59,96,50,41,0,0,0,0,0,0,0,0,0,42,60,65,98,69,57,100,52,99,39,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,52,90,62,93,68,99,0,0,0,0,0,0,0,0,0,53,57,82,50,91,59,59,36,94,31,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,88,51,93,44,87,100,0,0,0,0,0,0,0,0,0,35,71,67,79,83,43,92,88,54,37,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,79,81,99,80,81,90,0,0,0,0,0,0,0,0,0,94,65,80,87,83,38,89,32,77,45,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,84,65,48,44,43,86,0,0,0,0,0,0,0,0,0,34,48,97,33,74,88,73,77,32,33,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,64,83,55,42,100,98,0,0,0,0,0,0,0,0,0,77,87,50,93,77,85,49,53,32,50,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,60,52,69,41,47,87,0,0,0,0,0,0,0,0,0,59,91,80,33,88,53,30,57,49,65,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,98,63,66,71,70,79,0,0,0,0,0,0,0,0,0,64,78,79,99,71,56,53,65,44,67,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,96,71,68,62,70,95,0,0,0,0,0,0,0,0,0,66,85,74,97,73,86,100,77,80,68,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,74,83,48,94,81,79,0,0,0,0,0,0,0,0,0,76,41,81,74,48,53,96,92,56,71,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,75,97,70,82,71,0,0,0,0,0,0,0,0,0,86,68,86,82,55,87,39,32,54,38,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,76,100,66,43,95,66,0,0,0,0,0,0,0,0,0,99,94,96,78,86,66,52,31,72,33,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,65,53,56,89,66,61,0,0,0,0,0,0,0,0,0,41,98,81,70,44,74,59,40,46,38,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,93,70,79,43,74,87,0,0,0,0,0,0,0,0,0,85,95,84,70,43,62,85,82,36,43,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,97,92,84,61,63,84,0,0,0,0,0,0,0,0,0,51,53,79,69,39,47,63,79,77,72,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,99,52,98,60,47,64,0,0,0,0,0,0,0,0,0,99,60,47,30,53,50,89,45,40,57,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,86,88,74,56,68,83,0,0,0,0,0,0,0,0,0,70,72,76,87,92,61,67,57,49,53,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,92,80,55,66,64,77,0,0,0,0,0,0,0,0,0,63,96,61,75,95,31,97,64,79,96,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,88,61,67,49,70,46,0,0,0,0,0,0,0,0,0,54,89,36,48,63,68,80,97,65,74,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,76,59,69,73,52,43,0,0,0,0,0,0,0,0,0,83,48,84,67,81,72,94,98,100,93,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,86,73,83,57,90,48,0,0,0,0,0,0,0,0,0,35,52,88,69,61,35,96,41,40,48,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,72,62,45,53,64,72,0,0,0,0,0,0,0,0,0,65,34,71,67,43,79,72,51,59,92,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,88,42,53,51,50,86,0,0,0,0,0,0,0,0,0,85,33,90,60,66,89,95,66,60,50,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,89,43,92,91,53,48,0,0,0,0,0,0,0,0,0,57,59,99,75,62,61,87,85,91,60,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,88,61,78,79,66,74,0,0,0,0,0,0,0,0,0,49,47,64,56,41,47,40,49,75,76,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,47,57,47,48,99,0,0,0,0,0,0,0,0,0,72,89,32,82,87,37,88,93,53,68,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,68,44,46,54,93,47,0,0,0,0,0,0,0,0,0,77,83,97,92,56,44,35,46,68,50,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,67,73,58,63,72,53,0,0,0,0,0,0,0,0,0,42,31,31,54,74,74,94,90,47,78,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,78,49,64,59,51,47,0,0,0,0,0,0,0,0,0,30,52,60,100,86,50,96,100,33,92,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,42,64,81,79,92,60,0,0,0,0,0,0,0,0,0,30,44,81,64,58,60,74,82,48,54,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,40,83,42,40,42,0,0,0,0,0,0,0,0,0,98,47,52,46,37,75,60,46,51,35,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,41,58,67,64,44,94,0,0,0,0,0,0,0,0,0,87,44,31,41,66,90,98,53,63,89,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,42,90,65,66,60,43,0,0,0,0,0,0,0,0,0,81,95,97,94,76,89,84,34,53,89,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,59,97,95,61,40,65,0,0,0,0,0,0,0,0,0,55,46,89,37,74,49,65,41,84,62,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,65,89,80,99,82,86,0,0,0,0,0,0,0,0,0,62,82,45,65,51,94,69,31,32,30,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,68,72,57,71,86,0,0,0,0,0,0,0,0,0,42,32,90,60,94,52,54,53,48,71,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,97,50,81,86,49,95,0,0,0,0,0,0,0,0,0,56,60,64,72,35,44,73,65,45,90,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,81,43,42,41,96,62,0,0,0,0,0,0,0,0,0,41,45,97,78,50,64,93,60,57,56,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,83,64,98,97,54,45,0,0,0,0,0,0,0,0,0,70,74,74,97,36,32,94,91,77,93,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,87,86,75,48,100,52,0,0,0,0,0,0,0,0,0,92,36,98,65,65,62,79,98,70,32,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,59,94,46,75,100,59,0,0,0,0,0,0,0,0,0,52,58,50,81,65,71,88,35,38,90,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,43,67,63,52,65,0,0,0,0,0,0,0,0,0,35,74,67,92,40,53,90,59,40,34,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,99,86,78,78,85,79,0,0,0,0,0,0,0,0,0,30,85,32,68,44,94,85,79,31,76,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,48,95,45,85,41,70,0,0,0,0,0,0,0,0,0,70,94,85,68,58,76,60,32,93,71,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,48,72,80,77,66,77,0,0,0,0,0,0,0,0,0,42,96,81,45,90,70,80,99,85,57,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,50,51,41,66,91,92,0,0,0,0,0,0,0,0,0,49,73,73,97,60,36,31,55,74,98,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,87,58,79,46,86,0,0,0,0,0,0,0,0,0,35,94,96,74,59,67,99,60,40,53,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,53,58,43,71,77,93,0,0,0,0,0,0,0,0,0,54,47,94,40,41,79,90,41,92,87,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,54,67,44,71,59,60,0,0,0,0,0,0,0,0,0,88,63,43,90,38,94,64,97,30,32,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,83,80,50,86,47,57,0,0,0,0,0,0,0,0,0,100,32,62,31,40,41,61,50,43,75,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,49,57,58,55,81,68,0,0,0,0,0,0,0,0,0,83,66,71,78,39,96,69,84,42,77,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,88,68,59,71,96,42,0,0,0,0,0,0,0,0,0,43,67,95,89,45,53,31,95,58,58,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,80,91,89,77,64,74,0,0,0,0,0,0,0,0,0,39,47,78,81,82,45,79,50,88,87,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,98,97,90,58,99,74,0,0,0,0,0,0,0,0,0,84,77,87,86,70,89,92,85,91,57,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,92,66,73,48,52,81,0,0,0,0,0,0,0,0,0,61,90,60,58,60,65,89,66,41,52,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,74,97,100,63,56,93,0,0,0,0,0,0,0,0,0,81,30,76,49,40,88,56,47,38,61,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,72,73,96,40,50,85,0,0,0,0,0,0,0,0,0,50,74,72,93,80,57,37,95,96,98,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,78,90,86,40,66,0,0,0,0,0,0,0,0,0,46,54,40,74,66,58,69,67,40,92,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,71,47,47,85,68,88,0,0,0,0,0,0,0,0,0,50,67,97,70,78,60,62,55,84,77,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,80,84,89,84,89,65,0,0,0,0,0,0,0,0,0,88,52,64,31,94,78,50,93,37,40,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,44,83,95,79,44,72,0,0,0,0,0,0,0,0,0,89,45,89,44,30,64,72,50,35,90,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,45,55,46,75,77,81,0,0,0,0,0,0,0,0,0,80,34,70,34,54,69,79,43,41,90,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,93,100,62,63,59,60,0,0,0,0,0,0,0,0,0,40,53,61,56,73,76,39,83,68,41,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,85,59,72,65,61,41,0,0,0,0,0,0,0,0,0,36,87,67,63,56,71,52,70,30,38,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,67,79,67,94,91,80,0,0,0,0,0,0,0,0,0,91,92,94,42,56,63,38,69,73,49,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,60,53,62,98,41,76,0,0,0,0,0,0,0,0,0,32,63,55,74,39,96,65,35,78,56,Product/Project Manager
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,49,98,69,45,43,42,0,0,0,0,0,0,0,0,0,68,43,52,84,65,60,96,63,90,33,Data Scientist
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,46,64,94,53,55,76,0,0,0,0,0,0,0,0,0,49,61,80,46,70,58,47,100,84,76,Machine Learning Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,76,87,46,48,72,89,0,0,0,0,0,0,0,0,0,57,30,33,84,52,60,98,44,95,57,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,71,68,65,47,83,85,0,0,0,0,0,0,0,0,0,85,31,92,40,42,90,48,49,60,59,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,63,55,62,67,50,85,0,0,0,0,0,0,0,0,0,99,88,47,69,75,32,64,33,62,43,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,79,74,51,44,74,81,0,0,0,0,0,0,0,0,0,46,67,66,79,100,50,42,81,54,78,Full Stack Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,97,82,80,81,68,96,0,0,0,0,0,0,0,0,0,59,48,50,57,47,47,62,50,85,55,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,46,58,61,48,99,73,0,0,0,0,0,0,0,0,0,92,99,65,91,74,30,65,63,89,66,DevOps Cloud Engineer
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,59,82,86,42,64,84,0,0,0,0,0,0,0,0,0,71,53,74,57,52,61,46,64,68,64,Cyber Security Analyst
career,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,98,40,88,75,81,84,0,0,0,0,0,0,0,0,0,87,91,70,63,93,47,99,45,71,87,DevOps Cloud Engineer
